timestamp,asset_id,metric_name,value,unit
2024-01-01 00:05:00,core-sw,latency,5.03,ms
2024-01-01 00:05:00,core-sw,packet_loss,0.091,percent
2024-01-01 00:05:00,core-sw,crc_error,0.017,count
2024-01-01 00:05:00,core-sw,snr_db,37.42,dB
2024-01-01 00:05:00,core-sw,throughput,923.3,Mbps
2024-01-01 00:05:00,dist-sw,latency,5.44,ms
2024-01-01 00:05:00,dist-sw,packet_loss,0.108,percent
2024-01-01 00:05:00,dist-sw,crc_error,0.027,count
2024-01-01 00:05:00,dist-sw,snr_db,38.02,dB
2024-01-01 00:05:00,dist-sw,throughput,888.3,Mbps
2024-01-01 00:05:00,edge-sw-a,latency,3.38,ms
2024-01-01 00:05:00,edge-sw-a,packet_loss,0.057,percent
2024-01-01 00:05:00,edge-sw-a,crc_error,0.016,count
2024-01-01 00:05:00,edge-sw-a,snr_db,38.58,dB
2024-01-01 00:05:00,edge-sw-a,throughput,860.4,Mbps
2024-01-01 00:05:00,edge-sw-b,latency,4.96,ms
2024-01-01 00:05:00,edge-sw-b,packet_loss,0.141,percent
2024-01-01 00:05:00,edge-sw-b,crc_error,0.02,count
2024-01-01 00:05:00,edge-sw-b,snr_db,38.22,dB
2024-01-01 00:05:00,edge-sw-b,throughput,921.3,Mbps
2024-01-01 00:05:00,plc-1,latency,13.07,ms
2024-01-01 00:05:00,plc-1,packet_loss,0.026,percent
2024-01-01 00:05:00,plc-1,crc_error,0.015,count
2024-01-01 00:05:00,plc-1,snr_db,38.44,dB
2024-01-01 00:05:00,plc-1,throughput,896.8,Mbps
2024-01-01 00:05:00,plc-2,latency,13.99,ms
2024-01-01 00:05:00,plc-2,packet_loss,0.117,percent
2024-01-01 00:05:00,plc-2,crc_error,0.017,count
2024-01-01 00:05:00,plc-2,snr_db,38.09,dB
2024-01-01 00:05:00,plc-2,throughput,940.5,Mbps
2024-01-01 00:05:00,hmi-1,latency,14.58,ms
2024-01-01 00:05:00,hmi-1,packet_loss,0.093,percent
2024-01-01 00:05:00,hmi-1,crc_error,0.029,count
2024-01-01 00:05:00,hmi-1,snr_db,37.56,dB
2024-01-01 00:05:00,hmi-1,throughput,881.1,Mbps
2024-01-01 00:10:00,core-sw,latency,4.82,ms
2024-01-01 00:10:00,core-sw,packet_loss,0.114,percent
2024-01-01 00:10:00,core-sw,crc_error,0.034,count
2024-01-01 00:10:00,core-sw,snr_db,37.95,dB
2024-01-01 00:10:00,core-sw,throughput,895.7,Mbps
2024-01-01 00:10:00,dist-sw,latency,3.19,ms
2024-01-01 00:10:00,dist-sw,packet_loss,0.232,percent
2024-01-01 00:10:00,dist-sw,crc_error,0.013,count
2024-01-01 00:10:00,dist-sw,snr_db,38.45,dB
2024-01-01 00:10:00,dist-sw,throughput,912.1,Mbps
2024-01-01 00:10:00,edge-sw-a,latency,3.38,ms
2024-01-01 00:10:00,edge-sw-a,packet_loss,0.117,percent
2024-01-01 00:10:00,edge-sw-a,crc_error,0.041,count
2024-01-01 00:10:00,edge-sw-a,snr_db,38.25,dB
2024-01-01 00:10:00,edge-sw-a,throughput,870.4,Mbps
2024-01-01 00:10:00,edge-sw-b,latency,4.95,ms
2024-01-01 00:10:00,edge-sw-b,packet_loss,0.021,percent
2024-01-01 00:10:00,edge-sw-b,crc_error,0.031,count
2024-01-01 00:10:00,edge-sw-b,snr_db,37.69,dB
2024-01-01 00:10:00,edge-sw-b,throughput,933.3,Mbps
2024-01-01 00:10:00,plc-1,latency,15.26,ms
2024-01-01 00:10:00,plc-1,packet_loss,0.072,percent
2024-01-01 00:10:00,plc-1,crc_error,0.012,count
2024-01-01 00:10:00,plc-1,snr_db,38.34,dB
2024-01-01 00:10:00,plc-1,throughput,915.8,Mbps
2024-01-01 00:10:00,plc-2,latency,13.19,ms
2024-01-01 00:10:00,plc-2,packet_loss,0.05,percent
2024-01-01 00:10:00,plc-2,crc_error,0.03,count
2024-01-01 00:10:00,plc-2,snr_db,37.91,dB
2024-01-01 00:10:00,plc-2,throughput,879.3,Mbps
2024-01-01 00:10:00,hmi-1,latency,15.44,ms
2024-01-01 00:10:00,hmi-1,packet_loss,0.062,percent
2024-01-01 00:10:00,hmi-1,crc_error,0.034,count
2024-01-01 00:10:00,hmi-1,snr_db,38.25,dB
2024-01-01 00:10:00,hmi-1,throughput,844.1,Mbps
2024-01-01 00:15:00,core-sw,latency,5.04,ms
2024-01-01 00:15:00,core-sw,packet_loss,0.139,percent
2024-01-01 00:15:00,core-sw,crc_error,0.017,count
2024-01-01 00:15:00,core-sw,snr_db,37.13,dB
2024-01-01 00:15:00,core-sw,throughput,914.5,Mbps
2024-01-01 00:15:00,dist-sw,latency,4.25,ms
2024-01-01 00:15:00,dist-sw,packet_loss,0.094,percent
2024-01-01 00:15:00,dist-sw,crc_error,0.025,count
2024-01-01 00:15:00,dist-sw,snr_db,38.4,dB
2024-01-01 00:15:00,dist-sw,throughput,895.0,Mbps
2024-01-01 00:15:00,edge-sw-a,latency,5.88,ms
2024-01-01 00:15:00,edge-sw-a,packet_loss,0.115,percent
2024-01-01 00:15:00,edge-sw-a,crc_error,0.032,count
2024-01-01 00:15:00,edge-sw-a,snr_db,38.24,dB
2024-01-01 00:15:00,edge-sw-a,throughput,922.4,Mbps
2024-01-01 00:15:00,edge-sw-b,latency,6.6,ms
2024-01-01 00:15:00,edge-sw-b,packet_loss,0.176,percent
2024-01-01 00:15:00,edge-sw-b,crc_error,0.015,count
2024-01-01 00:15:00,edge-sw-b,snr_db,38.0,dB
2024-01-01 00:15:00,edge-sw-b,throughput,918.4,Mbps
2024-01-01 00:15:00,plc-1,latency,15.1,ms
2024-01-01 00:15:00,plc-1,packet_loss,0.1,percent
2024-01-01 00:15:00,plc-1,crc_error,0.017,count
2024-01-01 00:15:00,plc-1,snr_db,37.97,dB
2024-01-01 00:15:00,plc-1,throughput,873.5,Mbps
2024-01-01 00:15:00,plc-2,latency,15.56,ms
2024-01-01 00:15:00,plc-2,packet_loss,0.132,percent
2024-01-01 00:15:00,plc-2,crc_error,0.026,count
2024-01-01 00:15:00,plc-2,snr_db,38.51,dB
2024-01-01 00:15:00,plc-2,throughput,917.1,Mbps
2024-01-01 00:15:00,hmi-1,latency,14.69,ms
2024-01-01 00:15:00,hmi-1,packet_loss,0.087,percent
2024-01-01 00:15:00,hmi-1,crc_error,0.047,count
2024-01-01 00:15:00,hmi-1,snr_db,37.95,dB
2024-01-01 00:15:00,hmi-1,throughput,920.0,Mbps
2024-01-01 00:20:00,core-sw,latency,5.64,ms
2024-01-01 00:20:00,core-sw,packet_loss,0.204,percent
2024-01-01 00:20:00,core-sw,crc_error,0.011,count
2024-01-01 00:20:00,core-sw,snr_db,37.98,dB
2024-01-01 00:20:00,core-sw,throughput,933.7,Mbps
2024-01-01 00:20:00,dist-sw,latency,5.04,ms
2024-01-01 00:20:00,dist-sw,packet_loss,0.21,percent
2024-01-01 00:20:00,dist-sw,crc_error,0.017,count
2024-01-01 00:20:00,dist-sw,snr_db,38.27,dB
2024-01-01 00:20:00,dist-sw,throughput,884.0,Mbps
2024-01-01 00:20:00,edge-sw-a,latency,4.6,ms
2024-01-01 00:20:00,edge-sw-a,packet_loss,0.078,percent
2024-01-01 00:20:00,edge-sw-a,crc_error,0.046,count
2024-01-01 00:20:00,edge-sw-a,snr_db,38.24,dB
2024-01-01 00:20:00,edge-sw-a,throughput,885.8,Mbps
2024-01-01 00:20:00,edge-sw-b,latency,6.73,ms
2024-01-01 00:20:00,edge-sw-b,packet_loss,0.171,percent
2024-01-01 00:20:00,edge-sw-b,crc_error,0.012,count
2024-01-01 00:20:00,edge-sw-b,snr_db,37.69,dB
2024-01-01 00:20:00,edge-sw-b,throughput,912.8,Mbps
2024-01-01 00:20:00,plc-1,latency,14.21,ms
2024-01-01 00:20:00,plc-1,packet_loss,0.051,percent
2024-01-01 00:20:00,plc-1,crc_error,0.038,count
2024-01-01 00:20:00,plc-1,snr_db,37.73,dB
2024-01-01 00:20:00,plc-1,throughput,917.8,Mbps
2024-01-01 00:20:00,plc-2,latency,14.85,ms
2024-01-01 00:20:00,plc-2,packet_loss,0.061,percent
2024-01-01 00:20:00,plc-2,crc_error,0.018,count
2024-01-01 00:20:00,plc-2,snr_db,38.11,dB
2024-01-01 00:20:00,plc-2,throughput,873.3,Mbps
2024-01-01 00:20:00,hmi-1,latency,13.35,ms
2024-01-01 00:20:00,hmi-1,packet_loss,0.148,percent
2024-01-01 00:20:00,hmi-1,crc_error,0.025,count
2024-01-01 00:20:00,hmi-1,snr_db,38.24,dB
2024-01-01 00:20:00,hmi-1,throughput,918.3,Mbps
2024-01-01 00:25:00,core-sw,latency,4.74,ms
2024-01-01 00:25:00,core-sw,packet_loss,0.112,percent
2024-01-01 00:25:00,core-sw,crc_error,0.011,count
2024-01-01 00:25:00,core-sw,snr_db,38.22,dB
2024-01-01 00:25:00,core-sw,throughput,943.7,Mbps
2024-01-01 00:25:00,dist-sw,latency,4.75,ms
2024-01-01 00:25:00,dist-sw,packet_loss,0.137,percent
2024-01-01 00:25:00,dist-sw,crc_error,0.013,count
2024-01-01 00:25:00,dist-sw,snr_db,39.56,dB
2024-01-01 00:25:00,dist-sw,throughput,901.0,Mbps
2024-01-01 00:25:00,edge-sw-a,latency,6.3,ms
2024-01-01 00:25:00,edge-sw-a,packet_loss,0.048,percent
2024-01-01 00:25:00,edge-sw-a,crc_error,0.024,count
2024-01-01 00:25:00,edge-sw-a,snr_db,37.54,dB
2024-01-01 00:25:00,edge-sw-a,throughput,880.3,Mbps
2024-01-01 00:25:00,edge-sw-b,latency,6.62,ms
2024-01-01 00:25:00,edge-sw-b,packet_loss,0.052,percent
2024-01-01 00:25:00,edge-sw-b,crc_error,0.016,count
2024-01-01 00:25:00,edge-sw-b,snr_db,38.82,dB
2024-01-01 00:25:00,edge-sw-b,throughput,894.6,Mbps
2024-01-01 00:25:00,plc-1,latency,14.85,ms
2024-01-01 00:25:00,plc-1,packet_loss,0.098,percent
2024-01-01 00:25:00,plc-1,crc_error,0.017,count
2024-01-01 00:25:00,plc-1,snr_db,36.31,dB
2024-01-01 00:25:00,plc-1,throughput,913.5,Mbps
2024-01-01 00:25:00,plc-2,latency,14.59,ms
2024-01-01 00:25:00,plc-2,packet_loss,0.047,percent
2024-01-01 00:25:00,plc-2,crc_error,0.016,count
2024-01-01 00:25:00,plc-2,snr_db,37.41,dB
2024-01-01 00:25:00,plc-2,throughput,889.1,Mbps
2024-01-01 00:25:00,hmi-1,latency,17.6,ms
2024-01-01 00:25:00,hmi-1,packet_loss,0.143,percent
2024-01-01 00:25:00,hmi-1,crc_error,0.029,count
2024-01-01 00:25:00,hmi-1,snr_db,38.16,dB
2024-01-01 00:25:00,hmi-1,throughput,905.4,Mbps
2024-01-01 00:30:00,core-sw,latency,4.48,ms
2024-01-01 00:30:00,core-sw,packet_loss,0.186,percent
2024-01-01 00:30:00,core-sw,crc_error,0.013,count
2024-01-01 00:30:00,core-sw,snr_db,38.01,dB
2024-01-01 00:30:00,core-sw,throughput,887.0,Mbps
2024-01-01 00:30:00,dist-sw,latency,3.71,ms
2024-01-01 00:30:00,dist-sw,packet_loss,0.063,percent
2024-01-01 00:30:00,dist-sw,crc_error,0.022,count
2024-01-01 00:30:00,dist-sw,snr_db,38.38,dB
2024-01-01 00:30:00,dist-sw,throughput,915.9,Mbps
2024-01-01 00:30:00,edge-sw-a,latency,3.52,ms
2024-01-01 00:30:00,edge-sw-a,packet_loss,0.153,percent
2024-01-01 00:30:00,edge-sw-a,crc_error,0.013,count
2024-01-01 00:30:00,edge-sw-a,snr_db,37.84,dB
2024-01-01 00:30:00,edge-sw-a,throughput,879.9,Mbps
2024-01-01 00:30:00,edge-sw-b,latency,5.11,ms
2024-01-01 00:30:00,edge-sw-b,packet_loss,0.037,percent
2024-01-01 00:30:00,edge-sw-b,crc_error,0.019,count
2024-01-01 00:30:00,edge-sw-b,snr_db,38.43,dB
2024-01-01 00:30:00,edge-sw-b,throughput,922.7,Mbps
2024-01-01 00:30:00,plc-1,latency,14.68,ms
2024-01-01 00:30:00,plc-1,packet_loss,0.169,percent
2024-01-01 00:30:00,plc-1,crc_error,0.016,count
2024-01-01 00:30:00,plc-1,snr_db,37.08,dB
2024-01-01 00:30:00,plc-1,throughput,902.2,Mbps
2024-01-01 00:30:00,plc-2,latency,14.39,ms
2024-01-01 00:30:00,plc-2,packet_loss,0.082,percent
2024-01-01 00:30:00,plc-2,crc_error,0.018,count
2024-01-01 00:30:00,plc-2,snr_db,38.32,dB
2024-01-01 00:30:00,plc-2,throughput,861.9,Mbps
2024-01-01 00:30:00,hmi-1,latency,14.91,ms
2024-01-01 00:30:00,hmi-1,packet_loss,0.211,percent
2024-01-01 00:30:00,hmi-1,crc_error,0.02,count
2024-01-01 00:30:00,hmi-1,snr_db,37.17,dB
2024-01-01 00:30:00,hmi-1,throughput,906.1,Mbps
2024-01-01 00:35:00,core-sw,latency,5.31,ms
2024-01-01 00:35:00,core-sw,packet_loss,0.192,percent
2024-01-01 00:35:00,core-sw,crc_error,0.021,count
2024-01-01 00:35:00,core-sw,snr_db,38.09,dB
2024-01-01 00:35:00,core-sw,throughput,920.7,Mbps
2024-01-01 00:35:00,dist-sw,latency,6.45,ms
2024-01-01 00:35:00,dist-sw,packet_loss,0.076,percent
2024-01-01 00:35:00,dist-sw,crc_error,0.019,count
2024-01-01 00:35:00,dist-sw,snr_db,37.94,dB
2024-01-01 00:35:00,dist-sw,throughput,888.2,Mbps
2024-01-01 00:35:00,edge-sw-a,latency,3.16,ms
2024-01-01 00:35:00,edge-sw-a,packet_loss,0.061,percent
2024-01-01 00:35:00,edge-sw-a,crc_error,0.011,count
2024-01-01 00:35:00,edge-sw-a,snr_db,38.45,dB
2024-01-01 00:35:00,edge-sw-a,throughput,954.0,Mbps
2024-01-01 00:35:00,edge-sw-b,latency,5.24,ms
2024-01-01 00:35:00,edge-sw-b,packet_loss,0.057,percent
2024-01-01 00:35:00,edge-sw-b,crc_error,0.023,count
2024-01-01 00:35:00,edge-sw-b,snr_db,37.86,dB
2024-01-01 00:35:00,edge-sw-b,throughput,903.8,Mbps
2024-01-01 00:35:00,plc-1,latency,15.55,ms
2024-01-01 00:35:00,plc-1,packet_loss,0.094,percent
2024-01-01 00:35:00,plc-1,crc_error,0.03,count
2024-01-01 00:35:00,plc-1,snr_db,38.41,dB
2024-01-01 00:35:00,plc-1,throughput,890.1,Mbps
2024-01-01 00:35:00,plc-2,latency,12.99,ms
2024-01-01 00:35:00,plc-2,packet_loss,0.034,percent
2024-01-01 00:35:00,plc-2,crc_error,0.019,count
2024-01-01 00:35:00,plc-2,snr_db,37.24,dB
2024-01-01 00:35:00,plc-2,throughput,910.1,Mbps
2024-01-01 00:35:00,hmi-1,latency,14.03,ms
2024-01-01 00:35:00,hmi-1,packet_loss,0.101,percent
2024-01-01 00:35:00,hmi-1,crc_error,0.03,count
2024-01-01 00:35:00,hmi-1,snr_db,38.08,dB
2024-01-01 00:35:00,hmi-1,throughput,895.1,Mbps
2024-01-01 00:40:00,core-sw,latency,5.06,ms
2024-01-01 00:40:00,core-sw,packet_loss,0.094,percent
2024-01-01 00:40:00,core-sw,crc_error,0.029,count
2024-01-01 00:40:00,core-sw,snr_db,37.63,dB
2024-01-01 00:40:00,core-sw,throughput,897.7,Mbps
2024-01-01 00:40:00,dist-sw,latency,6.76,ms
2024-01-01 00:40:00,dist-sw,packet_loss,0.161,percent
2024-01-01 00:40:00,dist-sw,crc_error,0.029,count
2024-01-01 00:40:00,dist-sw,snr_db,38.49,dB
2024-01-01 00:40:00,dist-sw,throughput,872.9,Mbps
2024-01-01 00:40:00,edge-sw-a,latency,5.15,ms
2024-01-01 00:40:00,edge-sw-a,packet_loss,0.091,percent
2024-01-01 00:40:00,edge-sw-a,crc_error,0.015,count
2024-01-01 00:40:00,edge-sw-a,snr_db,38.01,dB
2024-01-01 00:40:00,edge-sw-a,throughput,905.2,Mbps
2024-01-01 00:40:00,edge-sw-b,latency,6.4,ms
2024-01-01 00:40:00,edge-sw-b,packet_loss,0.227,percent
2024-01-01 00:40:00,edge-sw-b,crc_error,0.014,count
2024-01-01 00:40:00,edge-sw-b,snr_db,38.19,dB
2024-01-01 00:40:00,edge-sw-b,throughput,906.3,Mbps
2024-01-01 00:40:00,plc-1,latency,15.58,ms
2024-01-01 00:40:00,plc-1,packet_loss,0.164,percent
2024-01-01 00:40:00,plc-1,crc_error,0.015,count
2024-01-01 00:40:00,plc-1,snr_db,37.69,dB
2024-01-01 00:40:00,plc-1,throughput,891.6,Mbps
2024-01-01 00:40:00,plc-2,latency,15.44,ms
2024-01-01 00:40:00,plc-2,packet_loss,0.192,percent
2024-01-01 00:40:00,plc-2,crc_error,0.019,count
2024-01-01 00:40:00,plc-2,snr_db,38.03,dB
2024-01-01 00:40:00,plc-2,throughput,882.2,Mbps
2024-01-01 00:40:00,hmi-1,latency,14.44,ms
2024-01-01 00:40:00,hmi-1,packet_loss,0.07,percent
2024-01-01 00:40:00,hmi-1,crc_error,0.021,count
2024-01-01 00:40:00,hmi-1,snr_db,38.09,dB
2024-01-01 00:40:00,hmi-1,throughput,916.0,Mbps
2024-01-01 00:45:00,core-sw,latency,5.59,ms
2024-01-01 00:45:00,core-sw,packet_loss,0.042,percent
2024-01-01 00:45:00,core-sw,crc_error,0.03,count
2024-01-01 00:45:00,core-sw,snr_db,37.72,dB
2024-01-01 00:45:00,core-sw,throughput,907.7,Mbps
2024-01-01 00:45:00,dist-sw,latency,6.63,ms
2024-01-01 00:45:00,dist-sw,packet_loss,0.112,percent
2024-01-01 00:45:00,dist-sw,crc_error,0.012,count
2024-01-01 00:45:00,dist-sw,snr_db,38.58,dB
2024-01-01 00:45:00,dist-sw,throughput,868.0,Mbps
2024-01-01 00:45:00,edge-sw-a,latency,5.78,ms
2024-01-01 00:45:00,edge-sw-a,packet_loss,0.101,percent
2024-01-01 00:45:00,edge-sw-a,crc_error,0.031,count
2024-01-01 00:45:00,edge-sw-a,snr_db,38.09,dB
2024-01-01 00:45:00,edge-sw-a,throughput,895.9,Mbps
2024-01-01 00:45:00,edge-sw-b,latency,3.64,ms
2024-01-01 00:45:00,edge-sw-b,packet_loss,0.054,percent
2024-01-01 00:45:00,edge-sw-b,crc_error,0.02,count
2024-01-01 00:45:00,edge-sw-b,snr_db,37.5,dB
2024-01-01 00:45:00,edge-sw-b,throughput,909.0,Mbps
2024-01-01 00:45:00,plc-1,latency,13.54,ms
2024-01-01 00:45:00,plc-1,packet_loss,0.106,percent
2024-01-01 00:45:00,plc-1,crc_error,0.017,count
2024-01-01 00:45:00,plc-1,snr_db,37.18,dB
2024-01-01 00:45:00,plc-1,throughput,907.4,Mbps
2024-01-01 00:45:00,plc-2,latency,14.41,ms
2024-01-01 00:45:00,plc-2,packet_loss,0.037,percent
2024-01-01 00:45:00,plc-2,crc_error,0.015,count
2024-01-01 00:45:00,plc-2,snr_db,38.03,dB
2024-01-01 00:45:00,plc-2,throughput,911.0,Mbps
2024-01-01 00:45:00,hmi-1,latency,15.81,ms
2024-01-01 00:45:00,hmi-1,packet_loss,0.141,percent
2024-01-01 00:45:00,hmi-1,crc_error,0.013,count
2024-01-01 00:45:00,hmi-1,snr_db,37.54,dB
2024-01-01 00:45:00,hmi-1,throughput,903.4,Mbps
2024-01-01 00:50:00,core-sw,latency,5.68,ms
2024-01-01 00:50:00,core-sw,packet_loss,0.098,percent
2024-01-01 00:50:00,core-sw,crc_error,0.012,count
2024-01-01 00:50:00,core-sw,snr_db,37.78,dB
2024-01-01 00:50:00,core-sw,throughput,903.6,Mbps
2024-01-01 00:50:00,dist-sw,latency,5.33,ms
2024-01-01 00:50:00,dist-sw,packet_loss,0.116,percent
2024-01-01 00:50:00,dist-sw,crc_error,0.018,count
2024-01-01 00:50:00,dist-sw,snr_db,37.69,dB
2024-01-01 00:50:00,dist-sw,throughput,896.6,Mbps
2024-01-01 00:50:00,edge-sw-a,latency,6.35,ms
2024-01-01 00:50:00,edge-sw-a,packet_loss,0.0,percent
2024-01-01 00:50:00,edge-sw-a,crc_error,0.016,count
2024-01-01 00:50:00,edge-sw-a,snr_db,38.58,dB
2024-01-01 00:50:00,edge-sw-a,throughput,950.8,Mbps
2024-01-01 00:50:00,edge-sw-b,latency,7.12,ms
2024-01-01 00:50:00,edge-sw-b,packet_loss,0.034,percent
2024-01-01 00:50:00,edge-sw-b,crc_error,0.011,count
2024-01-01 00:50:00,edge-sw-b,snr_db,38.29,dB
2024-01-01 00:50:00,edge-sw-b,throughput,905.9,Mbps
2024-01-01 00:50:00,plc-1,latency,14.94,ms
2024-01-01 00:50:00,plc-1,packet_loss,0.105,percent
2024-01-01 00:50:00,plc-1,crc_error,0.012,count
2024-01-01 00:50:00,plc-1,snr_db,37.78,dB
2024-01-01 00:50:00,plc-1,throughput,906.5,Mbps
2024-01-01 00:50:00,plc-2,latency,13.8,ms
2024-01-01 00:50:00,plc-2,packet_loss,0.122,percent
2024-01-01 00:50:00,plc-2,crc_error,0.013,count
2024-01-01 00:50:00,plc-2,snr_db,37.69,dB
2024-01-01 00:50:00,plc-2,throughput,899.3,Mbps
2024-01-01 00:50:00,hmi-1,latency,15.83,ms
2024-01-01 00:50:00,hmi-1,packet_loss,0.055,percent
2024-01-01 00:50:00,hmi-1,crc_error,0.016,count
2024-01-01 00:50:00,hmi-1,snr_db,38.2,dB
2024-01-01 00:50:00,hmi-1,throughput,863.3,Mbps
2024-01-01 00:55:00,core-sw,latency,5.81,ms
2024-01-01 00:55:00,core-sw,packet_loss,0.054,percent
2024-01-01 00:55:00,core-sw,crc_error,0.011,count
2024-01-01 00:55:00,core-sw,snr_db,37.92,dB
2024-01-01 00:55:00,core-sw,throughput,903.9,Mbps
2024-01-01 00:55:00,dist-sw,latency,4.98,ms
2024-01-01 00:55:00,dist-sw,packet_loss,0.126,percent
2024-01-01 00:55:00,dist-sw,crc_error,0.023,count
2024-01-01 00:55:00,dist-sw,snr_db,38.57,dB
2024-01-01 00:55:00,dist-sw,throughput,890.6,Mbps
2024-01-01 00:55:00,edge-sw-a,latency,3.77,ms
2024-01-01 00:55:00,edge-sw-a,packet_loss,0.09,percent
2024-01-01 00:55:00,edge-sw-a,crc_error,0.05,count
2024-01-01 00:55:00,edge-sw-a,snr_db,37.91,dB
2024-01-01 00:55:00,edge-sw-a,throughput,883.0,Mbps
2024-01-01 00:55:00,edge-sw-b,latency,5.67,ms
2024-01-01 00:55:00,edge-sw-b,packet_loss,0.21,percent
2024-01-01 00:55:00,edge-sw-b,crc_error,0.021,count
2024-01-01 00:55:00,edge-sw-b,snr_db,37.93,dB
2024-01-01 00:55:00,edge-sw-b,throughput,880.0,Mbps
2024-01-01 00:55:00,plc-1,latency,15.27,ms
2024-01-01 00:55:00,plc-1,packet_loss,0.093,percent
2024-01-01 00:55:00,plc-1,crc_error,0.024,count
2024-01-01 00:55:00,plc-1,snr_db,38.44,dB
2024-01-01 00:55:00,plc-1,throughput,887.5,Mbps
2024-01-01 00:55:00,plc-2,latency,13.9,ms
2024-01-01 00:55:00,plc-2,packet_loss,0.137,percent
2024-01-01 00:55:00,plc-2,crc_error,0.017,count
2024-01-01 00:55:00,plc-2,snr_db,37.83,dB
2024-01-01 00:55:00,plc-2,throughput,913.5,Mbps
2024-01-01 00:55:00,hmi-1,latency,13.38,ms
2024-01-01 00:55:00,hmi-1,packet_loss,0.033,percent
2024-01-01 00:55:00,hmi-1,crc_error,0.016,count
2024-01-01 00:55:00,hmi-1,snr_db,37.77,dB
2024-01-01 00:55:00,hmi-1,throughput,877.9,Mbps
2024-01-01 01:00:00,core-sw,latency,5.99,ms
2024-01-01 01:00:00,core-sw,packet_loss,0.081,percent
2024-01-01 01:00:00,core-sw,crc_error,0.024,count
2024-01-01 01:00:00,core-sw,snr_db,38.79,dB
2024-01-01 01:00:00,core-sw,throughput,925.9,Mbps
2024-01-01 01:00:00,dist-sw,latency,5.65,ms
2024-01-01 01:00:00,dist-sw,packet_loss,0.066,percent
2024-01-01 01:00:00,dist-sw,crc_error,0.017,count
2024-01-01 01:00:00,dist-sw,snr_db,38.33,dB
2024-01-01 01:00:00,dist-sw,throughput,888.1,Mbps
2024-01-01 01:00:00,edge-sw-a,latency,5.48,ms
2024-01-01 01:00:00,edge-sw-a,packet_loss,0.071,percent
2024-01-01 01:00:00,edge-sw-a,crc_error,0.013,count
2024-01-01 01:00:00,edge-sw-a,snr_db,39.3,dB
2024-01-01 01:00:00,edge-sw-a,throughput,928.6,Mbps
2024-01-01 01:00:00,edge-sw-b,latency,6.0,ms
2024-01-01 01:00:00,edge-sw-b,packet_loss,0.111,percent
2024-01-01 01:00:00,edge-sw-b,crc_error,0.03,count
2024-01-01 01:00:00,edge-sw-b,snr_db,38.16,dB
2024-01-01 01:00:00,edge-sw-b,throughput,899.4,Mbps
2024-01-01 01:00:00,plc-1,latency,16.91,ms
2024-01-01 01:00:00,plc-1,packet_loss,0.034,percent
2024-01-01 01:00:00,plc-1,crc_error,0.018,count
2024-01-01 01:00:00,plc-1,snr_db,38.49,dB
2024-01-01 01:00:00,plc-1,throughput,908.5,Mbps
2024-01-01 01:00:00,plc-2,latency,13.91,ms
2024-01-01 01:00:00,plc-2,packet_loss,0.125,percent
2024-01-01 01:00:00,plc-2,crc_error,0.024,count
2024-01-01 01:00:00,plc-2,snr_db,37.37,dB
2024-01-01 01:00:00,plc-2,throughput,880.6,Mbps
2024-01-01 01:00:00,hmi-1,latency,14.89,ms
